"Plot Title: EHP-04"
"#","Date Time, GMT-03:00","Chuva, mm (LGR S/N: 10440736, SEN S/N: 10440736, LBL: Chuva)","Soma Acum.: Chuva, mm (LGR S/N: 10440736)"
628,12/20/19 06:40:00 PM,,0.0
629,12/20/19 06:45:00 PM,,0.0
630,12/20/19 06:50:00 PM,,0.0
631,12/20/19 06:55:00 PM,,0.0
632,12/20/19 07:00:00 PM,,0.0
633,12/20/19 07:05:00 PM,,0.0
634,12/20/19 07:10:00 PM,,0.0
635,12/20/19 07:15:00 PM,,0.0
636,12/20/19 07:20:00 PM,,0.0
637,12/20/19 07:25:00 PM,,0.0
638,12/20/19 07:30:00 PM,,0.0
639,12/20/19 07:35:00 PM,,0.0
640,12/20/19 07:40:00 PM,,0.0
641,12/20/19 07:45:00 PM,,0.0
642,12/20/19 07:50:00 PM,,0.0
643,12/20/19 07:55:00 PM,,0.0
644,12/20/19 08:00:00 PM,,0.0
645,12/20/19 08:05:00 PM,,0.0
646,12/20/19 08:10:00 PM,,0.0
647,12/20/19 08:15:00 PM,,0.0
648,12/20/19 08:20:00 PM,,0.0
649,12/20/19 08:25:00 PM,,0.0
650,12/20/19 08:30:00 PM,,0.0
651,12/20/19 08:35:00 PM,,0.0
652,12/20/19 08:40:00 PM,,0.0
653,12/20/19 08:45:00 PM,,0.0
654,12/20/19 08:50:00 PM,,0.0
655,12/20/19 08:55:00 PM,,0.0
656,12/20/19 09:00:00 PM,,0.0
657,12/20/19 09:05:00 PM,,0.4
658,12/20/19 09:05:14 PM,5.8,
659,12/20/19 09:08:51 PM,6.0,
660,12/20/19 09:10:00 PM,,0.6
661,12/20/19 09:12:10 PM,6.2,
662,12/20/19 09:13:10 PM,6.4,
663,12/20/19 09:13:57 PM,6.6,
664,12/20/19 09:15:00 PM,,2.6
665,12/20/19 09:15:01 PM,6.8,
666,12/20/19 09:15:51 PM,7.0,
667,12/20/19 09:16:28 PM,7.2,
668,12/20/19 09:17:05 PM,7.4,
669,12/20/19 09:17:41 PM,7.6,
670,12/20/19 09:18:08 PM,7.8,
671,12/20/19 09:18:28 PM,8.0,
672,12/20/19 09:18:48 PM,8.2,
673,12/20/19 09:19:03 PM,8.4,
674,12/20/19 09:19:21 PM,8.6,
675,12/20/19 09:19:32 PM,8.8,
676,12/20/19 09:19:46 PM,9.0,
677,12/20/19 09:19:59 PM,9.2,
678,12/20/19 09:20:00 PM,,0.6
679,12/20/19 09:20:23 PM,9.4,
680,12/20/19 09:20:54 PM,9.6,
681,12/20/19 09:22:40 PM,9.8,
682,12/20/19 09:25:00 PM,,0.2
683,12/20/19 09:26:01 PM,10.0,
684,12/20/19 09:30:00 PM,,0.2
685,12/20/19 09:30:50 PM,10.2,
686,12/20/19 09:35:00 PM,,0.2
687,12/20/19 09:36:38 PM,10.4,
688,12/20/19 09:40:00 PM,,0.0
689,12/20/19 09:45:00 PM,,0.0
690,12/20/19 09:50:00 PM,,0.0
691,12/20/19 09:55:00 PM,,0.0
692,12/20/19 10:00:00 PM,,0.2
693,12/20/19 10:03:52 PM,10.6,
694,12/20/19 10:05:00 PM,,0.0
695,12/20/19 10:10:00 PM,,0.0
696,12/20/19 10:15:00 PM,,0.6
697,12/20/19 10:16:59 PM,10.8,
698,12/20/19 10:18:42 PM,11.0,
699,12/20/19 10:19:45 PM,11.2,
700,12/20/19 10:20:00 PM,,0.6
701,12/20/19 10:21:03 PM,11.4,
702,12/20/19 10:22:09 PM,11.6,
703,12/20/19 10:23:32 PM,11.8,
704,12/20/19 10:25:00 PM,,0.0
705,12/20/19 10:30:00 PM,,0.2
706,12/20/19 10:31:44 PM,12.0,
707,12/20/19 10:35:00 PM,,0.0
708,12/20/19 10:40:00 PM,,0.0
709,12/20/19 10:45:00 PM,,0.0
710,12/20/19 10:50:00 PM,,0.2
711,12/20/19 10:52:14 PM,12.2,
712,12/20/19 10:55:00 PM,,0.6
713,12/20/19 10:57:01 PM,12.4,
714,12/20/19 10:58:26 PM,12.6,
715,12/20/19 10:59:41 PM,12.8,
716,12/20/19 11:00:00 PM,,1.6
717,12/20/19 11:00:46 PM,13.0,
718,12/20/19 11:01:29 PM,13.2,
719,12/20/19 11:02:10 PM,13.4,
720,12/20/19 11:02:46 PM,13.6,
721,12/20/19 11:03:20 PM,13.8,
722,12/20/19 11:03:49 PM,14.0,
723,12/20/19 11:04:22 PM,14.2,
724,12/20/19 11:04:49 PM,14.4,
725,12/20/19 11:05:00 PM,,1.4
726,12/20/19 11:05:14 PM,14.6,
727,12/20/19 11:05:42 PM,14.8,
728,12/20/19 11:06:07 PM,15.0,
729,12/20/19 11:06:33 PM,15.2,
730,12/20/19 11:07:17 PM,15.4,
731,12/20/19 11:08:19 PM,15.6,
732,12/20/19 11:09:55 PM,15.8,
733,12/20/19 11:10:00 PM,,0.4
734,12/20/19 11:11:12 PM,16.0,
735,12/20/19 11:12:58 PM,16.2,
736,12/20/19 11:15:00 PM,,0.2
737,12/20/19 11:18:25 PM,16.4,
738,12/20/19 11:20:00 PM,,0.0
739,12/20/19 11:25:00 PM,,0.0
740,12/20/19 11:30:00 PM,,0.0
741,12/20/19 11:35:00 PM,,0.0
742,12/20/19 11:40:00 PM,,0.0
743,12/20/19 11:45:00 PM,,0.0
744,12/20/19 11:50:00 PM,,0.0
745,12/20/19 11:55:00 PM,,0.0
746,12/21/19 12:00:00 AM,,0.0
747,12/21/19 12:05:00 AM,,0.0
748,12/21/19 12:10:00 AM,,0.0
749,12/21/19 12:15:00 AM,,0.0
750,12/21/19 12:20:00 AM,,0.0
751,12/21/19 12:25:00 AM,,0.0
752,12/21/19 12:30:00 AM,,0.0
753,12/21/19 12:35:00 AM,,0.0
754,12/21/19 12:40:00 AM,,0.0
755,12/21/19 12:45:00 AM,,0.0
756,12/21/19 12:50:00 AM,,0.0
757,12/21/19 12:55:00 AM,,0.2
758,12/21/19 12:58:34 AM,16.6,
759,12/21/19 01:00:00 AM,,0.4
760,12/21/19 01:02:54 AM,16.8,
761,12/21/19 01:03:43 AM,17.0,
762,12/21/19 01:05:00 AM,,0.8
763,12/21/19 01:05:29 AM,17.2,
764,12/21/19 01:06:37 AM,17.4,
765,12/21/19 01:07:38 AM,17.6,
766,12/21/19 01:09:16 AM,17.8,
767,12/21/19 01:10:00 AM,,0.2
768,12/21/19 01:12:57 AM,18.0,
769,12/21/19 01:15:00 AM,,0.2
770,12/21/19 01:18:45 AM,18.2,
771,12/21/19 01:20:00 AM,,0.0
772,12/21/19 01:25:00 AM,,0.0
773,12/21/19 01:30:00 AM,,0.0
774,12/21/19 01:35:00 AM,,0.0
775,12/21/19 01:40:00 AM,,0.2
776,12/21/19 01:41:37 AM,18.4,
777,12/21/19 01:45:00 AM,,0.0
778,12/21/19 01:50:00 AM,,0.0
779,12/21/19 01:55:00 AM,,0.0
780,12/21/19 02:00:00 AM,,0.0
781,12/21/19 02:05:00 AM,,0.0
782,12/21/19 02:10:00 AM,,0.0
783,12/21/19 02:15:00 AM,,0.0
784,12/21/19 02:20:00 AM,,0.0
785,12/21/19 02:25:00 AM,,0.0
786,12/21/19 02:30:00 AM,,0.0
787,12/21/19 02:35:00 AM,,0.0
788,12/21/19 02:40:00 AM,,0.0
789,12/21/19 02:45:00 AM,,0.0
790,12/21/19 02:50:00 AM,,0.0
791,12/21/19 02:55:00 AM,,0.0
792,12/21/19 03:00:00 AM,,0.0
793,12/21/19 03:05:00 AM,,0.2
794,12/21/19 03:09:51 AM,18.6,
795,12/21/19 03:10:00 AM,,0.0
796,12/21/19 03:15:00 AM,,0.0
797,12/21/19 03:20:00 AM,,0.2
798,12/21/19 03:23:56 AM,18.8,
799,12/21/19 03:25:00 AM,,0.2
800,12/21/19 03:28:50 AM,19.0,
801,12/21/19 03:30:00 AM,,0.4
802,12/21/19 03:33:23 AM,19.2,
803,12/21/19 03:34:05 AM,19.4,
804,12/21/19 03:35:00 AM,,0.2
805,12/21/19 03:36:56 AM,19.6,
806,12/21/19 03:40:00 AM,,0.0
807,12/21/19 03:45:00 AM,,0.2
808,12/21/19 03:45:20 AM,19.8,
809,12/21/19 03:50:00 AM,,0.4
810,12/21/19 03:50:19 AM,20.0,
811,12/21/19 03:54:22 AM,20.2,
812,12/21/19 03:55:00 AM,,0.2
813,12/21/19 03:57:50 AM,20.4,
814,12/21/19 04:00:00 AM,,0.8
815,12/21/19 04:01:39 AM,20.6,
816,12/21/19 04:03:00 AM,20.8,
817,12/21/19 04:03:47 AM,21.0,
818,12/21/19 04:04:55 AM,21.2,
819,12/21/19 04:05:00 AM,,1.0
820,12/21/19 04:06:02 AM,21.4,
821,12/21/19 04:06:29 AM,21.6,
822,12/21/19 04:06:59 AM,21.8,
823,12/21/19 04:07:33 AM,22.0,
824,12/21/19 04:08:40 AM,22.2,
825,12/21/19 04:10:00 AM,,0.2
826,12/21/19 04:12:22 AM,22.4,
827,12/21/19 04:15:00 AM,,0.2
828,12/21/19 04:17:18 AM,22.6,
829,12/21/19 04:20:00 AM,,0.4
830,12/21/19 04:20:48 AM,22.8,
831,12/21/19 04:24:06 AM,23.0,
832,12/21/19 04:25:00 AM,,0.2
833,12/21/19 04:28:29 AM,23.2,
834,12/21/19 04:30:00 AM,,0.2
835,12/21/19 04:32:21 AM,23.4,
836,12/21/19 04:35:00 AM,,0.4
837,12/21/19 04:35:44 AM,23.6,
838,12/21/19 04:38:42 AM,23.8,
839,12/21/19 04:40:00 AM,,0.2
840,12/21/19 04:43:00 AM,24.0,
841,12/21/19 04:45:00 AM,,0.0
842,12/21/19 04:50:00 AM,,0.2
843,12/21/19 04:51:00 AM,24.2,
844,12/21/19 04:55:00 AM,,0.0
845,12/21/19 05:00:00 AM,,0.2
846,12/21/19 05:03:36 AM,24.4,
847,12/21/19 05:05:00 AM,,0.0
848,12/21/19 05:10:00 AM,,0.0
849,12/21/19 05:15:00 AM,,0.0
850,12/21/19 05:20:00 AM,,0.0
851,12/21/19 05:25:00 AM,,0.0
852,12/21/19 05:30:00 AM,,0.0
853,12/21/19 05:35:00 AM,,0.0
854,12/21/19 05:40:00 AM,,0.0
855,12/21/19 05:45:00 AM,,0.0
856,12/21/19 05:50:00 AM,,0.0
857,12/21/19 05:55:00 AM,,0.0
858,12/21/19 06:00:00 AM,,0.0
859,12/21/19 06:05:00 AM,,0.0
860,12/21/19 06:10:00 AM,,0.0
861,12/21/19 06:15:00 AM,,0.2
862,12/21/19 06:18:40 AM,24.6,
863,12/21/19 06:20:00 AM,,0.0
864,12/21/19 06:25:00 AM,,0.0
865,12/21/19 06:30:00 AM,,0.0
866,12/21/19 06:35:00 AM,,0.0
867,12/21/19 06:40:00 AM,,0.0
868,12/21/19 06:45:00 AM,,0.0
869,12/21/19 06:50:00 AM,,0.0
870,12/21/19 06:55:00 AM,,0.0
871,12/21/19 07:00:00 AM,,0.0
872,12/21/19 07:05:00 AM,,0.0
873,12/21/19 07:10:00 AM,,0.0
874,12/21/19 07:15:00 AM,,0.0
875,12/21/19 07:20:00 AM,,0.0
876,12/21/19 07:25:00 AM,,0.0
877,12/21/19 07:30:00 AM,,0.0
878,12/21/19 07:35:00 AM,,0.0
879,12/21/19 07:40:00 AM,,0.0
880,12/21/19 07:45:00 AM,,0.0
881,12/21/19 07:50:00 AM,,0.0
882,12/21/19 07:55:00 AM,,0.0
883,12/21/19 08:00:00 AM,,0.0
884,12/21/19 08:05:00 AM,,0.0
885,12/21/19 08:10:00 AM,,0.0
886,12/21/19 08:15:00 AM,,0.0
887,12/21/19 08:20:00 AM,,0.0
888,12/21/19 08:25:00 AM,,0.0
889,12/21/19 08:30:00 AM,,0.0
890,12/21/19 08:35:00 AM,,0.0
891,12/21/19 08:40:00 AM,,0.0
892,12/21/19 08:45:00 AM,,0.0
893,12/21/19 08:50:00 AM,,0.0
894,12/21/19 08:55:00 AM,,0.0
895,12/21/19 09:00:00 AM,,0.0
896,12/21/19 09:05:00 AM,,0.0
897,12/21/19 09:10:00 AM,,0.0
898,12/21/19 09:15:00 AM,,0.0
899,12/21/19 09:20:00 AM,,0.0
900,12/21/19 09:25:00 AM,,0.0
901,12/21/19 09:30:00 AM,,0.0
902,12/21/19 09:35:00 AM,,0.0
903,12/21/19 09:40:00 AM,,0.0
904,12/21/19 09:45:00 AM,,0.0
905,12/21/19 09:50:00 AM,,0.0
906,12/21/19 09:55:00 AM,,0.0
907,12/21/19 10:00:00 AM,,0.0
908,12/21/19 10:05:00 AM,,0.0
909,12/21/19 10:10:00 AM,,0.0
910,12/21/19 10:15:00 AM,,0.0
911,12/21/19 10:20:00 AM,,0.0
912,12/21/19 10:25:00 AM,,0.0
913,12/21/19 10:30:00 AM,,0.0
914,12/21/19 10:35:00 AM,,0.0
915,12/21/19 10:40:00 AM,,0.0
916,12/21/19 10:45:00 AM,,0.0
917,12/21/19 10:50:00 AM,,0.0
918,12/21/19 10:55:00 AM,,0.0
919,12/21/19 11:00:00 AM,,0.0
920,12/21/19 11:05:00 AM,,0.0
921,12/21/19 11:10:00 AM,,0.0
922,12/21/19 11:15:00 AM,,0.0
923,12/21/19 11:20:00 AM,,0.0
924,12/21/19 11:25:00 AM,,0.0
925,12/21/19 11:30:00 AM,,0.0
926,12/21/19 11:35:00 AM,,0.0
927,12/21/19 11:40:00 AM,,0.0
928,12/21/19 11:45:00 AM,,0.0
929,12/21/19 11:50:00 AM,,0.0
930,12/21/19 11:55:00 AM,,0.0
931,12/21/19 12:00:00 PM,,0.0
932,12/21/19 12:05:00 PM,,0.0
933,12/21/19 12:10:00 PM,,0.0
934,12/21/19 12:15:00 PM,,0.0
935,12/21/19 12:20:00 PM,,0.0
936,12/21/19 12:25:00 PM,,0.0
937,12/21/19 12:30:00 PM,,0.0
938,12/21/19 12:35:00 PM,,0.0
939,12/21/19 12:40:00 PM,,0.0
940,12/21/19 12:45:00 PM,,0.0
941,12/21/19 12:50:00 PM,,0.0
942,12/21/19 12:55:00 PM,,0.0
943,12/21/19 01:00:00 PM,,0.0
944,12/21/19 01:05:00 PM,,0.0
945,12/21/19 01:10:00 PM,,0.0
946,12/21/19 01:15:00 PM,,0.0
947,12/21/19 01:20:00 PM,,0.0
948,12/21/19 01:25:00 PM,,0.0
949,12/21/19 01:30:00 PM,,0.0
950,12/21/19 01:35:00 PM,,0.0
951,12/21/19 01:40:00 PM,,0.0
952,12/21/19 01:45:00 PM,,0.0
953,12/21/19 01:50:00 PM,,0.0
954,12/21/19 01:55:00 PM,,0.0
955,12/21/19 02:00:00 PM,,0.0
956,12/21/19 02:05:00 PM,,0.0
957,12/21/19 02:10:00 PM,,0.0
958,12/21/19 02:15:00 PM,,0.0
959,12/21/19 02:20:00 PM,,0.0
960,12/21/19 02:25:00 PM,,0.0
961,12/21/19 02:30:00 PM,,0.0
962,12/21/19 02:35:00 PM,,0.0
963,12/21/19 02:40:00 PM,,0.0
964,12/21/19 02:45:00 PM,,0.0
965,12/21/19 02:50:00 PM,,0.0
966,12/21/19 02:55:00 PM,,0.0
967,12/21/19 03:00:00 PM,,0.0
968,12/21/19 03:05:00 PM,,0.0
969,12/21/19 03:10:00 PM,,0.0
970,12/21/19 03:15:00 PM,,0.0
971,12/21/19 03:20:00 PM,,0.0
972,12/21/19 03:25:00 PM,,0.0
973,12/21/19 03:30:00 PM,,0.0
974,12/21/19 03:35:00 PM,,0.0
975,12/21/19 03:40:00 PM,,0.0
976,12/21/19 03:45:00 PM,,0.0
977,12/21/19 03:50:00 PM,,0.0
978,12/21/19 03:55:00 PM,,0.0
979,12/21/19 04:00:00 PM,,0.0
980,12/21/19 04:05:00 PM,,0.0
981,12/21/19 04:10:00 PM,,0.0
982,12/21/19 04:15:00 PM,,0.0
983,12/21/19 04:20:00 PM,,0.0
984,12/21/19 04:25:00 PM,,0.0
985,12/21/19 04:30:00 PM,,0.0
986,12/21/19 04:35:00 PM,,0.0
987,12/21/19 04:40:00 PM,,0.0
988,12/21/19 04:45:00 PM,,0.0
989,12/21/19 04:50:00 PM,,0.0
990,12/21/19 04:55:00 PM,,0.0
991,12/21/19 05:00:00 PM,,0.0
992,12/21/19 05:05:00 PM,,0.0
993,12/21/19 05:10:00 PM,,0.0
994,12/21/19 05:15:00 PM,,0.0
995,12/21/19 05:20:00 PM,,0.0
996,12/21/19 05:25:00 PM,,0.0
997,12/21/19 05:30:00 PM,,0.0
998,12/21/19 05:35:00 PM,,0.0
999,12/21/19 05:40:00 PM,,0.0
1000,12/21/19 05:45:00 PM,,0.0
1001,12/21/19 05:50:00 PM,,0.0
1002,12/21/19 05:55:00 PM,,0.0
1003,12/21/19 06:00:00 PM,,0.0
1004,12/21/19 06:05:00 PM,,0.0
1005,12/21/19 06:10:00 PM,,0.0
1006,12/21/19 06:15:00 PM,,0.0
1007,12/21/19 06:20:00 PM,,0.0
1008,12/21/19 06:25:00 PM,,0.0
1009,12/21/19 06:30:00 PM,,0.0
1010,12/21/19 06:35:00 PM,,0.0
1011,12/21/19 06:40:00 PM,,0.0
1012,12/21/19 06:45:00 PM,,0.0
1013,12/21/19 06:50:00 PM,,0.0
1014,12/21/19 06:55:00 PM,,0.0
1015,12/21/19 07:00:00 PM,,0.0
1016,12/21/19 07:05:00 PM,,0.0
1017,12/21/19 07:10:00 PM,,0.0
1018,12/21/19 07:15:00 PM,,0.0
1019,12/21/19 07:20:00 PM,,0.0
1020,12/21/19 07:25:00 PM,,0.0
1021,12/21/19 07:30:00 PM,,0.0
1022,12/21/19 07:35:00 PM,,0.0
1023,12/21/19 07:40:00 PM,,0.0
1024,12/21/19 07:45:00 PM,,0.0
1025,12/21/19 07:50:00 PM,,0.0
1026,12/21/19 07:55:00 PM,,0.0
1027,12/21/19 08:00:00 PM,,0.0
1028,12/21/19 08:05:00 PM,,0.0
1029,12/21/19 08:10:00 PM,,0.0
1030,12/21/19 08:15:00 PM,,0.0
1031,12/21/19 08:20:00 PM,,0.0
1032,12/21/19 08:25:00 PM,,0.0
1033,12/21/19 08:30:00 PM,,0.0
1034,12/21/19 08:35:00 PM,,0.0
1035,12/21/19 08:40:00 PM,,0.0
1036,12/21/19 08:45:00 PM,,0.0
1037,12/21/19 08:50:00 PM,,0.0
1038,12/21/19 08:55:00 PM,,0.0
1039,12/21/19 09:00:00 PM,,0.0
1040,12/21/19 09:05:00 PM,,0.0
1041,12/21/19 09:10:00 PM,,0.0
1042,12/21/19 09:15:00 PM,,0.0
1043,12/21/19 09:20:00 PM,,0.0
1044,12/21/19 09:25:00 PM,,0.0
1045,12/21/19 09:30:00 PM,,0.0
1046,12/21/19 09:35:00 PM,,0.0
1047,12/21/19 09:40:00 PM,,0.0
1048,12/21/19 09:45:00 PM,,0.0
1049,12/21/19 09:50:00 PM,,0.0
1050,12/21/19 09:55:00 PM,,0.0
1051,12/21/19 10:00:00 PM,,0.0
1052,12/21/19 10:05:00 PM,,0.0
1053,12/21/19 10:10:00 PM,,0.0
1054,12/21/19 10:15:00 PM,,0.0
1055,12/21/19 10:20:00 PM,,0.0
1056,12/21/19 10:25:00 PM,,0.0
1057,12/21/19 10:30:00 PM,,0.0
1058,12/21/19 10:35:00 PM,,0.0
1059,12/21/19 10:40:00 PM,,0.0
1060,12/21/19 10:45:00 PM,,0.0
1061,12/21/19 10:50:00 PM,,0.0
1062,12/21/19 10:55:00 PM,,0.0
1063,12/21/19 11:00:00 PM,,0.0
1064,12/21/19 11:05:00 PM,,0.0
1065,12/21/19 11:10:00 PM,,0.0
1066,12/21/19 11:15:00 PM,,0.0
1067,12/21/19 11:20:00 PM,,0.0
1068,12/21/19 11:25:00 PM,,0.0
1069,12/21/19 11:30:00 PM,,0.0
1070,12/21/19 11:35:00 PM,,0.0
1071,12/21/19 11:40:00 PM,,0.0
1072,12/21/19 11:45:00 PM,,0.0
1073,12/21/19 11:50:00 PM,,0.0
1074,12/21/19 11:55:00 PM,,0.0
1075,12/22/19 12:00:00 AM,,0.0
1076,12/22/19 12:05:00 AM,,0.0
1077,12/22/19 12:10:00 AM,,0.0
1078,12/22/19 12:15:00 AM,,0.0
1079,12/22/19 12:20:00 AM,,0.0
1080,12/22/19 12:25:00 AM,,0.0
1081,12/22/19 12:30:00 AM,,0.0
1082,12/22/19 12:35:00 AM,,0.0
1083,12/22/19 12:40:00 AM,,0.0
1084,12/22/19 12:45:00 AM,,0.0
1085,12/22/19 12:50:00 AM,,0.0
1086,12/22/19 12:55:00 AM,,0.0
1087,12/22/19 01:00:00 AM,,0.0
1088,12/22/19 01:05:00 AM,,0.0
1089,12/22/19 01:10:00 AM,,0.0
1090,12/22/19 01:15:00 AM,,0.0
1091,12/22/19 01:20:00 AM,,0.0
1092,12/22/19 01:25:00 AM,,0.0
1093,12/22/19 01:30:00 AM,,0.0
1094,12/22/19 01:35:00 AM,,0.0
1095,12/22/19 01:40:00 AM,,0.0
1096,12/22/19 01:45:00 AM,,0.0
1097,12/22/19 01:50:00 AM,,0.0
1098,12/22/19 01:55:00 AM,,0.0
1099,12/22/19 02:00:00 AM,,0.0
1100,12/22/19 02:05:00 AM,,0.0
1101,12/22/19 02:10:00 AM,,0.0
1102,12/22/19 02:15:00 AM,,0.0
1103,12/22/19 02:20:00 AM,,0.0
1104,12/22/19 02:25:00 AM,,0.0
1105,12/22/19 02:30:00 AM,,0.0
1106,12/22/19 02:35:00 AM,,0.0
1107,12/22/19 02:40:00 AM,,0.0
1108,12/22/19 02:45:00 AM,,0.0
1109,12/22/19 02:50:00 AM,,0.0
1110,12/22/19 02:55:00 AM,,0.0
1111,12/22/19 03:00:00 AM,,0.0
1112,12/22/19 03:05:00 AM,,0.0
1113,12/22/19 03:10:00 AM,,0.0
1114,12/22/19 03:15:00 AM,,0.0
1115,12/22/19 03:20:00 AM,,0.0
1116,12/22/19 03:25:00 AM,,0.0
1117,12/22/19 03:30:00 AM,,0.0
1118,12/22/19 03:35:00 AM,,0.0
1119,12/22/19 03:40:00 AM,,0.0
1120,12/22/19 03:45:00 AM,,0.0
1121,12/22/19 03:50:00 AM,,0.0
1122,12/22/19 03:55:00 AM,,0.0
1123,12/22/19 04:00:00 AM,,0.0
1124,12/22/19 04:05:00 AM,,0.0
1125,12/22/19 04:10:00 AM,,0.0
1126,12/22/19 04:15:00 AM,,0.0
1127,12/22/19 04:20:00 AM,,0.0
1128,12/22/19 04:25:00 AM,,0.0
1129,12/22/19 04:30:00 AM,,0.0
1130,12/22/19 04:35:00 AM,,0.0
1131,12/22/19 04:40:00 AM,,0.0
1132,12/22/19 04:45:00 AM,,0.0
1133,12/22/19 04:50:00 AM,,0.0
1134,12/22/19 04:55:00 AM,,0.0
1135,12/22/19 05:00:00 AM,,0.0
1136,12/22/19 05:05:00 AM,,0.0
1137,12/22/19 05:10:00 AM,,0.0
1138,12/22/19 05:15:00 AM,,0.0
1139,12/22/19 05:20:00 AM,,0.0
1140,12/22/19 05:25:00 AM,,0.0
1141,12/22/19 05:30:00 AM,,0.0
1142,12/22/19 05:35:00 AM,,0.0
1143,12/22/19 05:40:00 AM,,0.0
1144,12/22/19 05:45:00 AM,,0.0
1145,12/22/19 05:50:00 AM,,0.0
1146,12/22/19 05:55:00 AM,,0.0
1147,12/22/19 06:00:00 AM,,0.0
1148,12/22/19 06:05:00 AM,,0.0
1149,12/22/19 06:10:00 AM,,0.0
1150,12/22/19 06:15:00 AM,,0.0
1151,12/22/19 06:20:00 AM,,0.0
1152,12/22/19 06:25:00 AM,,0.0
1153,12/22/19 06:30:00 AM,,0.0
1154,12/22/19 06:35:00 AM,,0.0
1155,12/22/19 06:40:00 AM,,0.0
1156,12/22/19 06:45:00 AM,,0.0
1157,12/22/19 06:50:00 AM,,0.0
1158,12/22/19 06:55:00 AM,,0.0
1159,12/22/19 07:00:00 AM,,0.0
1160,12/22/19 07:05:00 AM,,0.0
1161,12/22/19 07:10:00 AM,,0.0
1162,12/22/19 07:15:00 AM,,0.0
1163,12/22/19 07:20:00 AM,,0.0
1164,12/22/19 07:25:00 AM,,0.0
1165,12/22/19 07:30:00 AM,,0.0
1166,12/22/19 07:35:00 AM,,0.0
1167,12/22/19 07:40:00 AM,,0.0
1168,12/22/19 07:45:00 AM,,0.0
1169,12/22/19 07:50:00 AM,,0.0
1170,12/22/19 07:55:00 AM,,0.0
1171,12/22/19 08:00:00 AM,,0.0
1172,12/22/19 08:05:00 AM,,0.0
1173,12/22/19 08:10:00 AM,,0.0
1174,12/22/19 08:15:00 AM,,0.0
1175,12/22/19 08:20:00 AM,,0.0
1176,12/22/19 08:25:00 AM,,0.0
1177,12/22/19 08:30:00 AM,,0.0
1178,12/22/19 08:35:00 AM,,0.0
1179,12/22/19 08:40:00 AM,,0.0
1180,12/22/19 08:45:00 AM,,0.0
1181,12/22/19 08:50:00 AM,,0.0
1182,12/22/19 08:55:00 AM,,0.0
1183,12/22/19 09:00:00 AM,,0.0
1184,12/22/19 09:05:00 AM,,0.0
1185,12/22/19 09:10:00 AM,,0.0
1186,12/22/19 09:15:00 AM,,0.0
1187,12/22/19 09:20:00 AM,,0.0
1188,12/22/19 09:25:00 AM,,0.0
1189,12/22/19 09:30:00 AM,,0.0
1190,12/22/19 09:35:00 AM,,0.0
1191,12/22/19 09:40:00 AM,,0.0
1192,12/22/19 09:45:00 AM,,0.0
1193,12/22/19 09:50:00 AM,,0.0
1194,12/22/19 09:55:00 AM,,0.0
1195,12/22/19 10:00:00 AM,,0.0
1196,12/22/19 10:05:00 AM,,0.0
1197,12/22/19 10:10:00 AM,,0.0
1198,12/22/19 10:15:00 AM,,0.0
1199,12/22/19 10:20:00 AM,,0.0
1200,12/22/19 10:25:00 AM,,0.0
1201,12/22/19 10:30:00 AM,,0.0
1202,12/22/19 10:35:00 AM,,0.0
1203,12/22/19 10:40:00 AM,,0.0
1204,12/22/19 10:45:00 AM,,0.0
1205,12/22/19 10:50:00 AM,,0.0
1206,12/22/19 10:55:00 AM,,0.0
1207,12/22/19 11:00:00 AM,,0.0
1208,12/22/19 11:05:00 AM,,0.0
1209,12/22/19 11:10:00 AM,,0.0
1210,12/22/19 11:15:00 AM,,0.0
1211,12/22/19 11:20:00 AM,,0.0
1212,12/22/19 11:25:00 AM,,0.0
1213,12/22/19 11:30:00 AM,,0.0
1214,12/22/19 11:35:00 AM,,0.0
1215,12/22/19 11:40:00 AM,,0.0
1216,12/22/19 11:45:00 AM,,0.0
1217,12/22/19 11:50:00 AM,,0.0
1218,12/22/19 11:55:00 AM,,0.0
1219,12/22/19 12:00:00 PM,,0.0
1220,12/22/19 12:05:00 PM,,0.0
1221,12/22/19 12:10:00 PM,,0.0
1222,12/22/19 12:15:00 PM,,0.0
1223,12/22/19 12:20:00 PM,,0.0
1224,12/22/19 12:25:00 PM,,0.0
1225,12/22/19 12:30:00 PM,,0.0
1226,12/22/19 12:35:00 PM,,0.0
1227,12/22/19 12:40:00 PM,,0.0
1228,12/22/19 12:45:00 PM,,0.0
1229,12/22/19 12:50:00 PM,,0.0
1230,12/22/19 12:55:00 PM,,0.0
1231,12/22/19 01:00:00 PM,,0.0
1232,12/22/19 01:05:00 PM,,0.0
1233,12/22/19 01:10:00 PM,,0.0
1234,12/22/19 01:15:00 PM,,0.0
1235,12/22/19 01:20:00 PM,,0.0
1236,12/22/19 01:25:00 PM,,0.0
1237,12/22/19 01:30:00 PM,,0.0
1238,12/22/19 01:35:00 PM,,0.0
1239,12/22/19 01:40:00 PM,,0.0
1240,12/22/19 01:45:00 PM,,0.0
1241,12/22/19 01:50:00 PM,,0.0
1242,12/22/19 01:55:00 PM,,0.0
1243,12/22/19 02:00:00 PM,,0.0
1244,12/22/19 02:05:00 PM,,0.0
1245,12/22/19 02:10:00 PM,,0.0
1246,12/22/19 02:15:00 PM,,0.0
1247,12/22/19 02:20:00 PM,,0.0
